epoch,accuracy,fn,fp,loss,pr_auc,precision,recall,roc_auc,tn,tp,val_accuracy,val_fn,val_fp,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc,val_tn,val_tp
10,0.5616901516914368,2262.0,2406.0,1.349732756614685,0.5949192047119141,0.5600658059120178,0.5752112865447998,0.5976446270942688,2919.0,3063.0,0.5172802209854126,642.0,643.0,1.3099673986434937,0.5231800079345703,0.5172672867774963,0.5176559090614319,0.5302755236625671,688.0,689.0
11,0.5831924676895142,2253.0,2186.0,1.2450752258300781,0.60798180103302,0.5842525959014893,0.5769014358520508,0.6171317100524902,3139.0,3072.0,0.5293012857437134,392.0,861.0,1.22898530960083,0.528094470500946,0.5216666460037231,0.7054845690727234,0.5309407711029053,470.0,939.0
12,0.5994366407394409,2094.0,2172.0,1.1668004989624023,0.632142961025238,0.5980011224746704,0.606760561466217,0.6400129795074463,3153.0,3231.0,0.527047336101532,570.0,689.0,1.1711455583572388,0.5382019877433777,0.5248275995254517,0.5717505812644958,0.545288622379303,642.0,761.0
13,0.622535228729248,2007.0,2013.0,1.1028671264648438,0.6655117273330688,0.6223973035812378,0.623098611831665,0.6728525757789612,3312.0,3318.0,0.5338091850280762,470.0,771.0,1.1362345218658447,0.5338514447212219,0.5275735259056091,0.6468820571899414,0.5424038171768188,560.0,861.0
14,0.6492957472801208,1846.0,1889.0,1.0515130758285522,0.6963827610015869,0.6480998396873474,0.653333306312561,0.7045624852180481,3436.0,3479.0,0.5274229645729065,697.0,561.0,1.1159785985946655,0.5398259162902832,0.5305439233779907,0.4763335883617401,0.5413491129875183,770.0,634.0
15,0.6733333468437195,1733.0,1746.0,1.005476951599121,0.7256462574005127,0.6729112267494202,0.6745539903640747,0.7365455031394958,3579.0,3592.0,0.5229151248931885,769.0,501.0,1.1083637475967407,0.5291957855224609,0.528692364692688,0.42223891615867615,0.5390246510505676,830.0,562.0
16,0.6959624290466309,1607.0,1631.0,0.9644452333450317,0.7545526027679443,0.6950832009315491,0.6982159614562988,0.7649943232536316,3694.0,3718.0,0.5293012857437134,655.0,598.0,1.0949398279190063,0.5474277138710022,0.5306122303009033,0.5078887939453125,0.5488792657852173,733.0,676.0
17,0.7245070338249207,1459.0,1475.0,0.9208307862281799,0.7889875769615173,0.7238345146179199,0.7260093688964844,0.7979822158813477,3850.0,3866.0,0.5323065519332886,614.0,631.0,1.1084284782409668,0.5375658869743347,0.531899094581604,0.5386927127838135,0.5422621369361877,700.0,717.0
18,0.747793436050415,1347.0,1339.0,0.8774226903915405,0.8244404196739197,0.7481662631034851,0.7470422387123108,0.8277248740196228,3986.0,3978.0,0.5285499691963196,641.0,614.0,1.1319241523742676,0.5372846722602844,0.5291411280632019,0.5184072256088257,0.533446192741394,717.0,690.0
19,0.7665727734565735,1254.0,1232.0,0.8405791521072388,0.8458119630813599,0.7676786780357361,0.7645070552825928,0.8493919372558594,4093.0,4071.0,0.5386927127838135,608.0,620.0,1.147334098815918,0.5398398637771606,0.5383470058441162,0.5432006120681763,0.5451903939247131,711.0,723.0
